yyyy,mm,dd,latitude,longitude,depth,mag,magType
2017,8,11,27.3912,97.1275,10.0,4.1,ke  
2017,8,12,19.0705,95.5405,0.0,3.9,ke  
2017,8,12,24.8818,96.2934,0.0,3.3,ke  
2017,8,15,26.119,99.1344,10.0,3.8,ke  
2017,8,17,26.5405,95.469,72.0,3.4,ke  
2017,8,17,25.8308,94.4497,50.0,4.3,se  
2017,8,24,24.2779,99.4481,10.0,3.7,ke  
2017,8,28,22.3306,93.9008,0.0,3.7,ke  
2017,8,29,23.2244,95.8655,0.0,3.4,ke  
2017,8,29,24.8111,94.0503,0.0,3.6,ke  
2017,9,7,25.1456,90.1174,7.1,3.9,ke  
2017,9,8,23.6253,97.1705,0.0,3.4,ke  
2017,9,9,22.9693,95.0774,0.0,3.4,ke  
2017,9,11,21.9113,94.6809,97.0,2.9,ke  
2017,9,11,17.337,95.8644,10.0,4.3,se  
2017,9,14,26.7485,99.693,0.0,3.6,ke  
2017,9,14,23.0897,94.5277,0.0,3.7,ke  
2017,9,15,18.8657,94.8028,40.1,4.7,se  
2017,9,15,18.9521,93.9949,0.0,3.7,ke  
2017,9,25,24.2967,94.3698,10.0,3.8,ke  
2017,9,26,26.5011,96.4278,100.0,3.8,ke  
2017,9,27,21.0384,95.3978,10.0,3.5,ke  
2017,9,27,23.3464,93.1986,0.0,3.6,ke  
2017,9,27,26.0134,95.7637,100.0,3.8,ke  
2017,10,2,21.4004,94.4552,97.0,4.6,se  
2017,10,4,24.5267,92.1951,34.0,3.5,ke  
2017,10,5,26.7056,95.5588,74.6,3.4,ke  
2017,10,5,21.9017,95.1654,150.0,3.6,ke  
2017,10,5,21.9213,92.6488,0.0,3.4,ke  
2017,10,6,27.7721,95.7736,10.0,3.8,ke  
2017,10,11,21.4848,93.2198,0.0,3.5,ke  
2017,10,12,25.0031,97.8819,10.0,4.0,se  
2017,10,14,27.2946,90.3446,0.0,3.3,ke  
2017,10,18,20.5419,94.1675,35.0,3.9,ke  
2017,10,19,22.2335,91.6665,0.0,3.6,ke  
2017,10,26,23.8535,93.3497,0.0,3.3,ke  
2017,10,31,23.8152,92.9934,0.0,3.3,ke  
2017,11,4,21.695,95.5149,35.0,4.1,se  
2017,11,8,27.4226,92.6381,18.0,3.5,ke  
2017,11,8,20.1515,98.5828,10.0,3.7,ke  
2017,11,8,24.0805,91.2802,25.0,4.8,ke  
2017,11,12,16.5203,94.8227,10.0,3.9,se  
2017,11,14,26.4897,93.4632,0.0,3.4,ke  
2017,11,14,21.4843,99.2872,0.0,3.6,ke  
2017,11,15,18.3541,95.2752,35.0,4.0,se  
2017,11,17,30.1642,94.6784,35.0,3.4,ke  
2017,11,19,23.5724,93.8662,100.0,3.4,ke  
2017,11,20,23.7125,94.4325,94.1,4.7,se  
2017,11,25,19.4098,94.2346,50.0,4.3,se  
2017,11,27,30.2657,94.9742,10.0,3.4,ke  
2017,12,1,22.7996,95.8552,0.0,3.3,ke  
2017,12,6,25.468,95.9941,100.0,3.3,ke  
2017,12,9,25.3557,96.5743,25.0,4.2,se  
2017,12,9,23.7656,94.0143,68.0,3.5,ke  
2017,12,10,16.346,94.6972,35.0,3.5,ke  
2017,12,11,25.6588,90.6933,1.7,4.5,ke  
2017,12,12,21.7629,93.6504,0.0,3.5,ke  
2017,12,17,27.6043,94.2478,18.9,4.4,se  
2017,12,21,27.4372,92.5518,10.7,3.7,ke  
2017,12,23,23.3918,94.5783,105.6,4.5,se  
2017,12,25,22.2147,94.8087,35.0,3.6,ke  
2017,12,27,22.4742,94.4988,0.0,3.3,ke  
2017,12,28,22.0351,94.3128,89.4,5.0,se  
2017,12,29,26.7153,96.0602,71.5,4.6,se  
2017,12,31,23.0825,94.1738,58.0,4.0,ke  
2018,1,3,23.9201,99.205,13.5,4.5,se  
2018,1,4,25.0096,96.4573,21.0,4.5,se  
2018,1,4,24.1588,97.1973,10.0,3.7,ke  
2018,1,5,24.7765,95.7882,0.0,3.6,ke  
2018,1,6,17.7235,94.3913,46.0,4.0,se  
2018,1,7,24.6747,94.8561,33.5,5.8,ke  
2018,1,10,20.591,93.1799,35.0,3.7,ke  
2018,1,11,18.7164,96.3309,0.0,3.5,ke  
2018,1,11,18.1519,95.7402,0.0,3.8,ke  
2018,1,11,20.9838,93.528,0.0,3.3,ke  
2018,1,11,18.3513,95.9959,11.2,6.0,ke  
2018,1,11,18.4537,96.2684,10.0,3.9,ke  
2018,1,12,19.0638,96.1984,0.0,3.8,ke  
2018,1,12,24.8807,95.1975,127.1,3.9,se  
2018,1,13,16.4302,95.9783,20.0,3.8,se  
2018,1,18,27.6079,90.3593,0.0,3.2,ke  
2018,1,18,25.2262,94.9825,94.7,4.2,se  
2018,1,20,23.8809,94.5335,96.0,4.1,se  
2018,1,20,18.1829,93.915,35.0,3.8,ke  
2018,1,26,24.9697,99.1947,0.0,3.2,ke  
2018,2,2,23.719,97.3202,10.0,3.4,ke  
2018,2,2,22.7937,93.7562,58.0,3.4,ke  
2018,2,3,20.5003,99.526,10.0,4.5,se  
2018,2,4,24.1852,93.7148,57.0,3.2,ke  
2018,2,4,16.2037,96.3383,10.0,4.0,se  
2018,2,6,22.8152,94.0823,10.0,3.9,ke  
2018,2,7,17.8889,95.9002,0.0,3.3,ke  
2018,2,7,23.6972,93.9827,72.9,3.1,ke  
2018,2,9,18.2097,94.3077,35.0,4.3,se  
2018,2,14,18.7465,95.263,87.2,4.7,se  
2018,2,17,24.5331,94.048,0.0,3.6,ke  
2018,2,17,17.3319,96.127,10.0,3.8,ke  
2018,2,20,22.6156,93.3957,46.8,4.2,se  
2018,3,2,22.786,94.0765,93.4,3.3,ke  
2018,3,2,21.9979,93.2894,59.3,3.2,ke  
2018,3,7,23.817,98.368,10.0,3.8,se  
2018,3,7,19.7917,95.833,14.2,5.2,ke  
2018,3,9,23.4715,98.3243,10.0,4.2,se  
2018,3,12,24.6275,96.5332,0.0,3.0,ke  
2018,3,14,25.2701,99.1877,10.0,4.1,se  
2018,3,15,24.4205,93.5095,49.3,4.2,se  
2018,3,22,26.5423,96.0419,0.0,3.0,ke  
2018,3,24,21.6709,94.6385,97.0,4.1,se  
2018,3,26,25.262,98.6797,0.0,3.5,ke  
2018,3,28,23.1879,93.8674,58.0,3.7,ke  
2018,3,29,25.5809,95.9405,0.0,3.5,ke  
2018,3,30,22.0762,92.8005,42.0,4.1,se  
2018,4,2,26.4545,96.9646,19.2,4.7,ke  
2018,4,8,22.5288,95.9727,10.0,4.4,se  
2018,4,11,22.4969,94.2477,112.8,3.1,ke  
2018,4,16,27.2075,97.6532,35.0,3.7,ke  
2018,4,16,16.1491,95.6887,10.0,3.4,se  
2018,4,17,21.3047,93.6498,50.0,3.2,ke  
2018,4,18,16.7483,95.8192,10.0,4.2,se  
2018,4,20,25.1753,95.4491,146.9,4.1,se  
2018,4,20,25.3547,93.6663,0.0,3.3,ke  
2018,4,21,24.4307,93.0706,42.2,3.6,ke  
2018,4,22,22.7695,94.0776,72.2,3.2,ke  
2018,4,24,22.9174,94.6039,112.8,5.0,ke  
2018,4,27,17.2802,95.8684,0.0,3.4,ke  
2018,4,27,21.7421,99.2363,0.0,3.5,ke  
2018,4,29,21.0874,94.3958,91.0,4.4,se  
2018,5,6,24.5883,96.0787,35.0,4.5,se  
2018,5,9,23.6432,95.2779,115.8,3.0,ke  
2018,5,11,25.1984,95.0434,92.5,3.8,ke  
2018,5,16,24.9504,99.4604,10.0,4.0,se  
2018,5,17,27.2792,91.3649,35.0,3.5,ke  
2018,5,18,25.2569,93.9393,0.0,3.5,ke  
2018,5,19,19.5632,93.4492,0.0,3.6,ke  
2018,5,21,21.3217,94.8646,10.0,4.1,ke  
2018,5,25,26.5126,94.3624,35.0,4.1,se  
2018,5,25,22.4701,93.1363,35.0,3.7,ke  
2018,5,25,26.3931,93.513,56.6,3.9,se  
2018,5,25,22.5512,94.2433,88.0,3.6,ke  
2018,5,26,19.2855,94.372,35.0,3.7,ke  
2018,5,27,22.6893,93.4739,0.0,3.5,ke  
2018,5,29,25.7499,99.9624,0.0,3.3,ke  
2018,6,1,22.8256,94.1824,106.0,3.1,ke  
2018,6,5,24.5892,95.0555,121.0,4.8,ke  
2018,6,7,24.3208,93.591,80.0,3.3,ke  
2018,6,11,26.2754,92.6045,49.9,4.8,ke  
2018,6,12,26.4028,96.5533,100.0,4.1,se  
2018,6,13,23.4372,95.023,0.0,3.1,ke  
2018,6,17,18.206,96.014,24.5,4.9,ke  
2018,6,18,15.7361,96.2301,35.0,4.2,se  
2018,6,19,27.4848,97.5032,35.0,3.8,ke  
2018,6,19,21.9723,94.1476,64.0,4.2,se  
2018,6,20,16.9459,94.8636,35.0,3.7,ke  
2018,6,20,24.6251,94.2724,64.3,4.3,se  
2018,6,24,25.9924,93.5212,33.0,3.9,ke  
2018,6,26,22.1824,94.977,10.0,4.4,se  
2018,6,27,19.6704,96.0266,10.0,4.4,se  
2018,6,29,25.222,97.9768,0.0,3.5,ke  
2018,7,1,20.1525,97.9179,10.0,4.4,se  
2018,7,12,15.446,94.238,35.0,4.4,se  
2018,7,13,18.8671,94.7937,10.0,4.7,se  
2018,7,17,27.2118,97.3898,111.3,3.2,ke  
2018,7,18,22.064,94.9633,34.7,3.4,ke  
2018,7,19,20.3858,93.5607,35.0,3.8,ke  
2018,7,19,26.1829,90.9505,35.0,3.7,ke  
2018,7,21,25.4564,90.3583,10.0,3.4,ke  
2018,7,21,25.4407,95.8764,0.0,3.5,ke  
2018,7,24,22.6555,94.8629,67.6,3.3,ke  
2018,7,25,19.2473,96.7209,0.0,3.4,ke  
2018,7,26,25.2171,94.2863,67.4,3.5,ke  
2018,8,1,30.2421,87.5684,10.1,5.0,ke  
2018,8,3,24.094,95.4057,130.3,2.9,ke  
2018,8,7,23.9951,96.1262,10.0,3.8,se  
2018,8,11,26.7661,90.8924,12.8,3.8,se  
2018,8,11,20.5989,94.4016,72.0,3.6,ke  
2018,8,13,24.8819,94.4642,72.0,4.0,ke  
2018,8,16,16.0176,96.3853,10.0,4.2,se  
2018,8,16,23.8895,94.7362,100.0,4.7,se  
2018,8,17,25.631,91.011,25.3,3.9,se  
2018,8,18,24.7031,94.7236,100.0,4.2,se  
2018,8,22,26.1488,91.921,10.0,3.5,ke  
2018,8,28,24.0391,94.3565,284.8,3.3,ke  
2018,8,30,27.036,99.9997,0.0,3.5,ke  
2018,9,1,24.7504,95.3199,151.4,4.5,se  
2018,9,8,27.5829,94.0673,35.0,3.6,ke  
2018,9,12,26.3547,90.1766,14.1,5.5,ke  
2018,9,13,22.2776,93.9602,84.7,3.1,ke  
2018,9,17,18.3596,96.1786,10.0,3.8,ke  
2018,9,17,24.7506,94.338,72.0,3.2,ke  
2018,9,18,23.4375,94.0693,0.0,3.6,ke  
2018,9,19,16.0476,94.0405,0.0,3.7,ke  
2018,9,20,17.85,97.46,4.0,4.1,ke  
2018,9,24,27.5295,97.4859,35.0,3.4,ke  
2018,9,25,26.0574,90.8583,10.0,4.3,se  
2018,9,25,24.1005,93.8604,68.0,3.8,se  
2018,9,27,26.0865,95.1707,71.0,4.1,se  
2018,10,2,18.9031,94.6513,10.0,3.7,ke  
2018,10,3,20.5058,94.3659,100.0,4.0,ke  
2018,10,4,19.2593,96.1622,35.0,4.2,se  
2018,10,8,23.9381,92.4571,0.0,3.5,ke  
2018,10,10,18.9381,95.4643,17.8,5.1,se  
2018,10,11,26.1919,92.7819,49.0,3.4,ke  
2018,10,11,26.2733,91.3656,0.0,3.2,ke  
2018,10,11,20.7279,92.6966,0.0,3.2,ke  
2018,10,12,22.3273,93.4472,59.0,3.9,ke  
2018,10,20,23.6198,94.6343,99.0,3.9,ke  
2018,10,26,24.6874,95.0387,112.0,4.2,se  
2018,11,1,25.1188,97.2948,0.0,3.3,ke  
2018,11,3,23.1277,99.6799,0.0,3.3,ke  
2018,11,5,19.7019,95.4344,18.0,4.1,se  
2018,11,6,24.2251,94.3145,50.0,4.0,se  
2018,11,10,23.9701,93.4503,48.4,5.1,se  
2018,11,11,23.0481,93.6701,0.0,3.6,ke  
2018,11,13,26.5393,94.8241,0.0,3.4,ke  
2018,11,16,24.1629,91.9762,0.0,3.3,ke  
2018,11,19,21.4282,94.2776,97.0,4.7,se  
2018,11,20,20.3828,93.7152,35.0,4.3,se  
2018,11,20,23.8421,94.4966,96.0,3.5,ke  
2018,11,26,18.3951,94.4269,0.0,3.7,ke  
2018,11,26,23.508,99.9322,10.0,3.6,ke  
2018,11,28,27.1867,96.905,33.0,5.6,se  
2018,11,30,23.692,94.0072,73.0,3.8,ke  
2018,12,4,24.3032,94.6926,11.8,4.3,se  
2018,12,12,26.4053,91.4309,35.0,2.9,ke  
2018,12,15,24.6646,95.0487,112.0,3.9,ke  
2018,12,15,27.2684,93.4998,0.0,3.1,ke  
2018,12,23,26.4505,96.6553,102.2,4.7,se  
2018,12,27,23.2875,94.4311,92.4,4.8,se  
2018,12,31,21.788,93.4926,50.0,4.0,se  
2019,1,3,25.8093,99.3843,10.0,3.7,ke  
2019,1,7,23.955,92.3928,0.0,3.4,ke  
2019,1,7,26.0773,100.0716,10.0,4.2,se  
2019,1,10,18.8783,95.3444,13.0,3.6,ke  
2019,1,16,23.4191,94.7154,0.0,3.4,ke  
2019,1,16,24.8543,96.3608,21.0,4.5,se  
2019,1,16,26.5594,93.1853,35.0,3.5,ke  
2019,1,19,26.269,93.249,6.5,3.5,ke  
2019,1,20,27.2088,92.0767,0.0,3.4,ke  
2019,1,20,30.339,87.672,10.0,4.6,ke  
2019,1,24,15.4072,95.7008,10.0,3.7,ke  
2019,1,25,22.5646,94.462,91.2,3.0,ke  
2019,1,25,23.9628,94.8494,50.0,4.3,se  
2019,1,27,24.7812,94.2344,55.0,4.2,se  
2019,1,27,24.3924,93.8895,61.5,4.5,se  
2019,1,28,18.1101,95.8815,10.0,4.5,se  
2019,1,29,25.0582,95.3821,100.0,3.7,ke  
2019,1,30,24.1226,93.9633,100.0,4.0,se  
2019,2,2,25.1998,95.1235,104.0,4.0,se  
2019,2,6,23.806,94.2233,42.2,4.2,se  
2019,2,10,27.29,96.3028,19.1,5.2,ke  
2019,2,15,25.5754,96.5559,25.0,3.6,se  
2019,2,17,22.3925,92.8852,29.3,4.7,se  
2019,2,20,19.1853,99.6037,10.0,4.3,se  
2019,2,22,22.2265,92.618,0.0,3.6,ke  
2019,2,22,15.61,94.07,0.0,4.5,ke  
2019,2,23,24.5278,97.4903,0.0,3.5,ke  
2019,2,25,16.1437,92.9141,18.0,3.7,ke  
2019,2,26,16.5801,94.0432,0.0,3.5,ke  
2019,2,26,24.134,90.3772,35.0,3.6,ke  
2019,2,27,19.4444,94.2304,0.0,3.2,ke  
2019,3,4,23.5191,94.1576,0.0,3.3,ke  
2019,3,5,26.5243,98.4706,10.0,3.8,se  
2019,3,7,23.947,99.348,10.0,4.4,se  
2019,3,11,16.2708,92.4343,35.0,3.5,ke  
2019,3,13,22.9807,93.8428,58.0,4.5,se  
2019,3,14,19.0932,99.6503,10.0,3.4,ke  
2019,3,14,26.1524,97.032,16.0,4.2,se  
2019,3,15,22.9023,94.1211,100.0,3.6,ke  
2019,3,16,23.9708,94.5517,96.1,4.0,se  
2019,3,17,25.7033,95.8677,0.0,3.5,ke  
2019,3,18,21.9085,94.3772,103.7,4.6,se  
2019,3,21,25.6492,90.9,10.0,4.3,ke  
2019,3,21,24.7038,95.0133,112.0,3.6,ke  
2019,3,25,24.2526,93.4142,57.1,4.5,se  
2019,3,25,23.3797,98.4615,10.0,3.6,se  
2019,3,25,22.1698,94.0921,100.0,4.1,se  
2019,3,26,20.8143,93.7275,10.0,3.6,se  
2019,3,27,27.4579,91.4367,10.0,3.9,ke  
2019,3,27,18.8542,94.1678,35.0,4.1,se  
2019,3,31,25.3295,95.4938,126.0,4.0,se  
2019,4,4,25.4706,94.4119,55.3,5.2,se  
2019,4,6,24.6096,94.8403,98.6,3.1,ke  
2019,4,9,26.8766,97.3649,0.0,3.2,ke  
2019,4,14,16.6348,93.3626,0.0,3.7,ke  
2019,4,14,19.0,93.87,10.0,3.8,ke  
2019,4,15,24.5488,93.7148,10.0,3.5,ke  
2019,4,15,22.3708,93.1419,0.0,3.6,ke  
2019,4,15,15.2634,94.1891,35.0,3.5,ke  
2019,4,15,22.7332,93.4072,59.0,4.6,se  
2019,4,17,26.5155,94.9654,35.0,3.6,ke  
2019,4,18,20.408,97.9958,10.0,3.5,ke  
2019,4,19,21.3026,95.8029,10.0,3.7,ke  
2019,4,21,20.5782,94.225,52.0,4.1,se  
2019,4,25,23.4439,95.1365,10.0,4.3,se  
2019,4,27,26.474,92.9826,39.2,4.5,se  
2019,4,27,23.5897,95.3772,10.0,3.8,se  
2019,4,29,21.04,97.89,10.0,3.8,ke  
2019,4,29,23.0697,94.761,150.0,4.5,se  
2019,5,2,22.3367,99.4514,10.0,3.6,ke  
2019,5,4,26.1915,95.7801,98.5,5.3,ke  
2019,5,6,19.8024,90.8472,35.0,4.7,se  
2019,5,12,26.5902,92.0322,10.0,3.9,ke  
2019,5,15,28.0619,90.9834,35.0,3.6,ke  
2019,5,15,24.5125,99.8775,10.0,3.9,se  
2019,5,17,16.5705,95.5185,10.0,3.3,ke  
2019,5,21,21.717,94.1393,56.0,3.7,ke  
2019,5,27,27.3027,99.5111,0.0,3.7,ke  
2019,5,28,26.7738,96.7849,0.0,3.5,ke  
2019,5,29,23.9151,94.6178,96.0,4.2,se  
2019,5,30,22.8675,93.3018,53.0,3.2,ke  
2019,6,4,25.6185,98.6139,0.0,3.3,ke  
2019,6,4,25.0122,94.7879,65.0,4.5,se  
2019,6,7,27.0959,92.6615,35.0,3.7,ke  
2019,6,10,25.1298,97.1206,0.0,3.6,ke  
2019,6,14,28.0236,93.2998,10.0,3.5,ke  
2019,6,15,17.1525,93.9755,10.0,3.9,se  
2019,6,17,24.5862,96.5247,0.0,3.4,ke  
2019,6,18,17.9238,96.1073,10.0,4.2,se  
2019,6,18,27.3725,99.0591,0.0,3.4,ke  
2019,6,21,25.7854,95.799,133.0,4.1,se  
2019,6,23,21.1655,93.3935,45.0,3.9,ke  
2019,6,27,27.0735,97.2432,0.0,3.4,ke  
2019,7,2,27.7461,95.0083,10.0,4.2,se  
2019,7,4,24.4653,94.8076,150.0,3.8,ke  
2019,7,5,18.597,92.7051,10.0,4.6,se  
2019,7,9,22.1669,94.7925,100.0,3.7,ke  
2019,7,9,19.0673,93.188,35.0,3.5,ke  
2019,7,11,18.3689,92.778,0.0,3.4,ke  
2019,7,16,18.6483,93.1865,35.0,3.8,ke  
2019,7,18,23.5684,94.0217,0.0,3.4,ke  
2019,7,19,27.4128,92.9854,3.2,3.9,ke  
2019,7,19,27.6392,92.774,13.6,5.7,ke  
2019,7,21,25.4214,93.7529,35.0,3.6,ke  
2019,7,22,27.5253,92.2911,18.0,3.8,ke  
2019,7,23,27.0908,91.7572,0.0,3.2,ke  
2019,7,28,25.7151,90.3718,30.6,3.6,ke  
2019,7,29,25.902,97.0029,0.0,3.4,ke  
2019,7,30,24.9015,95.9001,100.0,3.6,ke  
2019,7,31,24.753,95.2535,154.9,3.1,ke  
2019,8,2,23.4682,94.4122,99.0,4.4,se  
2019,8,4,24.5488,94.3705,82.0,3.8,ke  
2019,8,5,25.5084,96.6132,10.0,4.5,se  
2019,8,16,27.912,93.216,33.0,3.8,ke  
2019,8,18,18.5013,94.495,31.8,5.2,ke  
2019,8,18,24.0118,93.9657,60.5,4.9,ke  
2019,8,19,24.6141,94.8013,10.0,3.8,ke  
2019,8,21,22.6082,93.4851,0.0,3.5,ke  
2019,8,25,25.1033,99.6443,10.0,3.9,ke  
2019,8,26,26.5059,96.0832,96.1,4.7,ke  
2019,8,29,25.7309,100.1145,10.0,4.0,se  
2019,8,31,22.683,95.3586,18.7,5.4,ke  
2019,9,1,22.9714,96.168,10.0,3.7,ke  
2019,9,1,24.421,94.1159,0.0,3.5,ke  
2019,9,3,23.286,94.8058,236.0,3.0,ke  
2019,9,3,25.1149,94.9597,86.0,4.2,se  
2019,9,3,24.9709,96.7961,10.0,3.3,ke  
2019,9,6,21.2082,94.6389,109.4,4.7,se  
2019,9,7,21.3507,93.5302,10.0,3.6,ke  
2019,9,10,16.2981,94.9204,10.0,4.2,se  
2019,9,19,24.1048,94.4408,96.0,3.4,ke  
2019,9,22,24.2512,93.5797,64.3,4.2,se  
2019,9,23,23.8755,95.0072,0.0,3.2,ke  
2019,9,26,25.9306,90.2569,24.0,3.5,ke  
2019,9,26,23.4242,94.4621,100.0,4.0,ke  
2019,9,29,19.66,96.15,10.0,3.7,ke  
2019,10,3,24.8364,94.0768,60.0,4.6,se  
2019,10,3,27.8314,95.1194,0.0,3.1,se  
2019,10,6,25.7923,94.7345,100.0,3.7,se  
2019,10,7,27.3897,91.3575,13.2,4.6,ke  
2019,10,10,19.7405,95.9159,10.0,3.4,se  
2019,10,12,23.1509,96.3325,0.0,3.6,se  
2019,10,14,24.4138,99.5517,10.0,3.6,se  
2019,10,16,24.5142,92.7412,10.0,3.8,se  
2019,10,18,18.9,99.25,4.0,4.0,se  
2019,10,19,26.6402,95.0787,54.3,3.2,se  
2019,10,19,22.552,93.2209,35.0,3.8,se  
2019,10,19,22.7392,95.5237,0.0,3.6,se  
2019,10,19,23.062,94.869,200.0,3.4,se  
2019,10,20,25.3141,97.0572,10.0,3.9,se  
2019,10,22,19.178,95.5703,14.1,4.8,se  
2019,10,30,24.6844,89.5285,10.0,3.4,ke  
2019,11,1,24.5644,95.0032,166.7,3.3,se  
2019,11,6,24.1623,93.4441,57.0,3.9,se  
2019,11,9,26.5544,95.4829,35.0,3.5,se  
2019,11,12,16.7504,96.0706,10.0,3.4,se  
2019,11,13,26.246,93.3436,47.5,4.5,se  
2019,11,14,27.1263,91.3585,5.3,2.9,se  
2019,11,15,21.0433,92.3087,0.0,3.4,se  
2019,11,21,20.9435,94.9561,100.0,3.4,se  
2019,11,22,24.8894,94.0216,43.9,3.4,se  
2019,11,23,24.948,96.3088,21.0,4.1,se  
2019,11,24,25.6775,93.4422,0.9,3.5,se  
2019,11,24,25.9563,99.846,10.0,4.3,se  
2019,11,25,18.7008,93.4585,35.0,3.7,se  
2019,11,26,19.2546,94.8622,61.9,5.7,ke  
2019,11,26,24.1213,94.1789,71.2,4.3,se  
2019,11,28,23.4776,96.4652,0.0,3.6,se  
2019,11,28,23.263,95.8491,15.9,5.1,se  
2019,11,28,23.7415,93.9301,88.4,3.9,se  
2019,12,2,23.4637,94.6155,99.0,3.5,se  
2019,12,4,24.4065,94.8138,35.0,3.7,se  
2019,12,5,25.7049,95.1149,86.0,3.5,se  
2019,12,6,23.7258,95.0781,0.0,3.2,se  
2019,12,10,25.1014,99.3015,10.0,4.1,se  
2019,12,15,24.9464,95.014,108.9,4.0,se  
2019,12,24,25.8294,95.6473,100.0,3.9,se  
2019,12,25,23.6764,95.9368,10.0,4.4,se  
2019,12,25,23.401,95.2307,0.0,3.6,se  
2019,12,27,24.1697,92.2231,0.0,3.5,se  
2020,1,1,27.6253,92.6462,18.9,3.7,se  
2020,1,2,19.4723,95.3603,0.0,3.6,se  
2020,1,6,19.8069,93.8769,35.0,3.4,se  
2020,1,6,23.8274,94.5792,102.2,3.8,se  
2020,1,11,25.293,96.6039,25.0,3.7,se  
2020,1,14,23.6519,94.3284,92.6,4.1,se  
2020,1,20,26.1098,96.6596,0.0,3.1,se  
2020,1,23,20.5446,93.43,27.7,5.3,se  
2020,1,24,21.9353,96.8607,10.0,3.2,se  
2020,1,25,27.7172,92.7168,10.6,2.9,se  
2020,1,27,24.8105,91.7144,19.8,4.4,se  
2020,1,27,23.876,95.3218,0.0,3.3,se  
2020,1,29,24.5268,94.8484,114.7,4.2,se  
2020,1,31,24.727,97.9873,10.0,4.0,se  
2020,2,2,27.8315,94.9564,0.0,3.3,se  
2020,2,3,21.5202,92.789,0.0,3.4,se  
2020,2,4,19.7995,95.8532,12.0,4.2,se  
2020,2,4,21.8325,94.5259,74.3,4.1,se  
2020,2,5,23.6708,95.0563,0.0,3.3,se  
2020,2,7,23.4797,93.9087,73.0,3.5,se  
2020,2,8,26.2115,90.8563,27.8,4.9,ke  
2020,2,9,20.6331,93.8702,52.0,4.5,se  
2020,2,9,23.1457,94.801,134.0,4.2,se  
2020,2,10,22.5631,94.5937,0.0,3.5,se  
2020,2,14,21.5827,93.7175,85.6,2.9,se  
2020,2,18,19.268,96.297,10.0,3.8,se  
2020,2,21,22.6143,94.9413,10.0,3.7,se  
2020,2,22,24.6516,94.3198,82.0,3.9,se  
2020,2,23,25.476,96.5227,10.0,3.6,se  
2020,2,24,23.4551,97.6878,0.0,3.4,se  
2020,2,24,24.6462,91.6484,35.0,3.6,se  
2020,2,25,24.5495,90.1196,17.0,3.9,ke  
2020,3,3,17.5959,94.2007,30.8,4.7,se  
2020,3,4,24.3905,96.0811,17.1,4.7,se  
2020,3,4,23.5342,94.3855,0.0,3.4,se  
2020,3,4,17.2134,94.5003,0.0,3.4,se  
2020,3,5,25.791,96.8358,16.0,4.3,se  
2020,3,6,24.383,94.7372,11.2,3.7,se  
2020,3,7,23.1718,95.9998,32.0,4.0,se  
2020,3,13,24.4465,95.0976,0.0,3.7,se  
2020,3,14,24.9509,93.4678,0.0,3.2,se  
2020,3,19,24.7702,95.4797,304.2,2.7,se  
2020,3,23,25.0437,95.0392,104.0,4.1,se  
2020,3,23,25.0189,96.4065,21.0,4.0,se  
2020,4,2,26.2284,96.9866,16.0,4.0,se  
2020,4,7,27.8599,93.147,0.0,3.1,se  
2020,4,8,27.4163,91.7493,25.3,3.7,se  
2020,4,14,27.5649,92.7581,6.8,4.0,se  
2020,4,15,20.6069,93.8472,10.0,4.1,se  
2020,4,16,22.7761,94.0084,22.2,5.8,ke  
2020,4,16,22.5356,93.7611,88.0,3.6,se  
2020,4,17,28.0517,93.8673,14.5,4.3,se  
2020,4,19,23.8344,94.7441,72.7,3.1,se  
2020,4,20,17.3648,94.92,35.0,4.3,se  
2020,4,21,23.3306,94.8707,0.0,3.3,se  
2020,4,24,24.0335,95.7807,10.0,4.4,se  
2020,5,4,27.2499,92.8062,42.6,4.0,se  
2020,5,6,16.5361,94.4985,35.0,4.2,se  
2020,5,9,27.0378,98.2343,0.0,3.3,se  
2020,5,11,24.8116,93.9994,54.9,4.5,se  
2020,5,15,22.5084,93.5321,0.0,3.3,se  
2020,5,17,20.4824,96.0087,10.0,4.5,se  
2020,5,18,16.9725,94.7025,35.0,3.9,se  
2020,5,18,23.8628,95.2906,100.0,3.2,se  
2020,5,22,27.3715,93.0552,0.0,3.3,se  
2020,5,22,23.2294,94.5071,105.0,4.0,se  
2020,5,22,20.3624,94.3549,0.0,3.7,se  
2020,5,23,24.4313,94.785,100.0,3.7,se  
2020,5,24,21.8951,94.121,151.5,3.0,se  
2020,5,26,19.7239,94.788,35.0,3.3,se  
2020,5,27,19.5964,94.3027,0.0,3.8,se  
2020,6,2,23.5531,98.3586,10.0,4.3,se  
2020,6,3,24.8207,91.0621,29.0,4.1,se  
2020,6,8,22.7978,94.4245,105.0,4.1,se  
2020,6,8,20.1996,98.4116,10.0,3.6,se  
2020,6,9,23.2086,95.0,35.0,3.6,se  
2020,6,10,27.4218,99.6243,0.0,3.4,se  
2020,6,14,16.183,94.9595,0.0,3.4,se  
2020,6,14,26.6334,97.1003,15.0,4.7,se  
2020,6,16,18.9255,94.2462,35.0,4.8,se  
2020,6,18,22.3956,94.3282,87.0,4.7,se  
2020,6,21,23.1642,93.2569,13.8,5.7,ke  
2020,6,21,21.9201,94.5618,150.0,4.0,se  
2020,6,21,23.8461,93.0233,41.0,5.1,ke  
2020,6,24,26.203,94.3474,19.5,3.6,se  
